GTIN|GLNofDataSupplier|NameOfDataSupplier|BaseUnit|NumberOfBaseUnitContained|ItemNameLongML_language_EN|ItemNameLongML_language_RU|ItemName_language_EN|ItemName_language_RU|DespatchUnit|OrderingUnit|ConsumerUnit|GLNofManufacturer|ManufacturersName|Content|ContentUnitOfMeasure|GrossWeightFNFTSS|GrossWeightUnitOfMeasure|NetWeight|NetWeightUnitOfMeasure|BasePriceDeclarationRelevant|VAT_RU|BrandNameML_language_EN|BrandNameML_language_RU|PLUDescriptionML_language_EN|PLUDescriptionML_language_RU|GPC|CountryOfOrigin|PackagingTypeFNF|MeasurementTradeItemHeight|MeasurementTradeItemHeightUnitOfMeasure|MeasurementTradeItemLengthDepth|MeasurementTradeItemLengthDepthUnitOfMeasure|MeasurementTradeItemWidth|MeasurementTradeItemWidthUnitOfMeasure|GTINofNextLowerPackagingItem|NumberOfNextLowerItemContained|PalletDataPalletTypeFNF|GTINCodedPallet|PalletDataPalletHandling|NumberOfLayersPerPallet|PalletDataPalletLoadingHeight|StorageStackingFactor|PalletDataPalletGrossWeight|SubBrand|NetVolume|NetVolumeUnitOfMeasure|functionalsHealthClaims|technoChemicalProperties|GTINofAssortmentComponent|ContentAssortmentNumberOfComponents|MarketingNameML_language_RU|ItemNameShortML_language_RU|VariableMeasureTradeItem|CountryOfLastProvenance|ColourSupplierNoCode|ColourColourCodeListAgency|RFIDSupport|PalletDataNumberOfDespatchUnitsPerPallet|BasePriceRelevantContent|BasePriceRelevantContentUnitOfMeasure|GTINofItemSubstitutedFor|InternalItemIDofSupplier|ItemName_language_EL|CataloguePriceOfInvoiceUnit|CataloguePriceCurrency|CataloguePricePriceBasis|CataloguePricePriceBasisUnitOfMeasure|certificateOfQualityNumber|certificateOfQualityStartDate|certificateOfQualityEndDate|DangerousGoodsLimitedQuantities|DrainedWeight|DrainedWeightUnitOfMeasure|GeneticalInformation|MinimumDurabilityFromProduction|MinimumDurabilityFromProductionTimeUnit|NutritionalValueReferenceValue|GrossCalorificValueKJ|ConvenienceLevel|nutritionalContentValueUnitOfMeasure|ENumberCode|MinimumDurabilityFromOpening|MinimumDurabilityFromOpeningTimeUnit|nutritionalCompositionCode|nutritionalCompositionPercentage|rawMaterialUsed|rawMaterialUsedUnitOfMeasure|RecommendedSalesPrice|RecommendedSalesPriceCurrency|ItemName_language_AR|BatchNumbered|TemperatureMinStorage|TemperatureMaxStorage|TemperatureUnitOfMeasure|CommodityNomenclatureOfForeign-economicActivity|RussianClassificationOfProductsByEconomicActivities|RussianClassificationOfProducts|PricingSegment|ItemName_language_BR|BrandNameML_language_AR|GTINofBaseUnit|FunctionalName_language_EN|variant|variantLanguage|NonPublicGLNList|dietaryInformation|StartValidityDateOfAddVersion|FunctionalName_language_RU|handlingInstructionCode|MinimumOrderQuantity|RackJobber|MinimumDurabilityFromArrival|MinimumDurabilityFromArrivalTimeUnit
4009175063878|4610318728611||PI|5|||||Y|N|N|||||5500|GRM|||||||||||CT|290|MMT|280|MMT|130|MMT|4009175163875|5|CP2||RUP||948|1||||||||||||||||330|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175163882|4610318728611||BI|1||Comprehensive Floor care for lamina|Comprehensive Floor care for laminate|Средство для ухода за ламинированными полами, 1л|Y|Y|Y|4607101979998||1000|MLT|1030|GRM|||Y|60|||||10000434|DE||55|MMT|270|MMT|130|MMT|||CP2||RUP||810|1|||||||||||N|||||330|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175063885|4610318728611||PI|5|||||Y|N|N|||||5500|GRM|||||||||||CT|290|MMT|280|MMT|130|MMT|4009175163882|5|CP2||RUP||948|1||||||||||||||||330|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175163899|4610318728611||BI|1||Clean&Wax Floor care, PE-Bottle|Clean&Wax Floor care, PE-Bottle|Самоблеск для мойки и полировки любых полов, 1л|Y|Y|Y|4607101979998||1000|MLT|1030|GRM|||Y|60|||||10000434|DE||55|MMT|270|MMT|130|MMT|||CP2||RUP||810|1|||||||||||N|||||330|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175063892|4610318728611||PI|5|||||Y|N|N|||||5500|GRM|||||||||||CT|290|MMT|280|MMT|130|MMT|4009175163899|5|CP2||RUP||948|1||||||||||||||||330|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175164506|4610318728611||BI|1||Household cleaner on Soda basis|FROSCH Household cleaner on Soda basis, PET-Bottle|Фрош Интенсивное универсальное чистящее средство с содой, 500мл|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000405|DE||45|MMT|290|MMT|100|MMT|||CP2||RUP||870|1|||||||||||N|||||504|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175164520|4610318728611||BI|1||Washing-up Liquid with vitamin extr||Фрош Концентрированное средство для мытья посуды с витаминами,500 мл|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000636|DE||50|MMT|200|MMT|90|MMT|||CP2||RUP||800|1|||||||||||N|||||640||||||||||||||||||||||||||||||||Frosch Washing-up Liquid with vitamin extracts, PE-Bottle|||||||||||||||||||||||
4009175064523|4610318728611||PI|8|||||Y|Y|N|||||4500|GRM|||||||||||CT|210|MMT|220|MMT|190|MMT|4009175164520|8|CP2||RUP||978|1||||||||||||||||80|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175164537|4610318728611||BI|1||Washing-up Liquid Aloe Vera, PET-Bo||Фрош Средство для мытья посуды алоэ вера, 500мл|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000636|DE||50|MMT|200|MMT|90|MMT|||CP2||RUP||800|1|||||||||||N|||||640||||||||||||||||||||||||||||||||Frosch Washing-up Liquid Aloe Vera, PET-Bottle|||||||||||||||||||||||
4009175064530|4610318728611||PI|8|||||Y|Y|N|||||4500|GRM|||||||||||CT|210|MMT|220|MMT|190|MMT|4009175164537|8|CP2||RUP||978|1||||||||||||||||80|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175165923|4610318728611||BI|1||FROSCH Universal Cleaner Orange|FROSCH Universal Cleaner Orange|Фрош Универсальный апельсиновый очиститель, 500 мл|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000405|DE||45|MMT|270|MMT|70|MMT|||CP2||RUP||810|1|||||||||||N|||||720|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175065926|4610318728611||PI|10|||||Y|Y|N|||||5600|GRM|||||||||||CT|280|MMT|245|MMT|150|MMT|4009175165923|10|CP2||RUP||978|1||||||||||||||||72|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175165930|4610318728611||BI|1||FROSCH Universal Cleaner Lemon|FROSCH Universal Cleaner Lemon|Фрош Универсальный лимонный очиститель, 500 мл|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000405|DE||45|MMT|270|MMT|70|MMT|||CP2||RUP||810|1|||||||||||N|||||720|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175065933|4610318728611||PI|10|||||Y|Y|N|||||5600|GRM|||||||||||CT|280|MMT|240|MMT|155|MMT|4009175165930|10|CP2||RUP||978|1||||||||||||||||72|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175168337|4610318728611||BI|1||FROSCH Mineral Cookers Cleaner 250 |FROSCH Mineral Cookers Cleaner 250 ml|Фрош минеральное чистящее молочко 0,25л|Y|Y|Y|4607101979998||250|MLT|280|GRM|||Y|60|||||10000405||CT|50|MMT|200|MMT|50|MMT|||CP2||RUP||1018|1|||||||||||N|||||1200|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175068330|4610318728611||PI|15|||||Y|Y|N|||||5800|GRM|||||||||||CT|220|MMT|233|MMT|193|MMT|4009175168337|15|CP2||RUP||1018|1||||||||||||||||80|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175169518|4610318728611||BI|1||ERDAL Schoe-Stretch Spray 75 ml|ERDAL Schoe-Strech Spray 75ml| ЭРДАЛЬ растяжка для обуви 75мл|Y|Y|Y|4607101979998||75|MLT|100|GRM|||Y|60|||||10000400||CT|137|MMT|37|MMT|37|MMT|||CP2||RUP||863|1|||||||||||N|||||2800|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175069511|4610318728611||PI|10|||||Y|Y|N|||||1100|GRM|||||||||||CT|145|MMT|193|MMT|83|MMT|4009175169518|10|CP2||RUP||863|1||||||||||||||||280|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175170507|4610318728611||BI|1||WC-Lemon Cleaner, PE-Bottle|FROSCH WC-Lemon Cleaner, PE-Bottle|Фрош Лимонный очиститель унитазов, 750мл|Y|Y|Y|4607101979998||750|MLT|780|GRM|||Y|60|||||10000426|DE||55|MMT|270|MMT|80|MMT|||CP2||RUP||810|1|||||||||||N|||||480|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175070500|4610318728611||PI|10|||||Y|Y|N|||||8400|GRM|||||||||||CT|280|MMT|290|MMT|190|MMT|4009175170507|10|CP2||RUP||978|1||||||||||||||||48|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175170699|4610318728611||BI|1||Balsam Washing-up Liquid Lemon||Фрош Лимонный бальзам для мытья посуды, 500мл|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000636|DE||50|MMT|200|MMT|90|MMT|||CP2||RUP||800|1|||||||||||N|||||640||||||||||||||||||||||||||||||||Frosch Balsam Washing-up Liquid "Lemon-Fresh", PE-Bottle|||||||||||||||||||||||
4009175070692|4610318728611||PI|8|||||Y|Y|N|||||4500|GRM|||||||||||CT|215|MMT|225|MMT|190|MMT|4009175170699|8|CP2||RUP||998|1||||||||||||||||80|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175170941|4610318728611||BI|1||Bathroom&Shower Cleaner|FROSCH Bathroom&Shower Cleaner|Фрош Средство для ухода за ванной и душем|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000441|DE||45|MMT|270|MMT|90|MMT|||CP2||RUP||870|1|||||||||||N|||||570|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175171009|4610318728611||BI|1||Neutral Cleaner, PE-Bottle|Frosch Neutral Cleaner, PE-Bottle|Фрош Универсальное чистящее средство, 1 л|Y|Y|Y|4607101979998||1000|MLT|1030|GRM|||Y|60|||||10000405|DE||50|MMT|270|MMT|100|MMT|||CP2||RUP||810|1|||||||||||N|||||432|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175071002|4610318728611||PI|5|||||Y|Y|N|||||5700|GRM|||||||||||CT|290|MMT|310|MMT|130|MMT|4009175171009|5|CP2||RUP||1008|1||||||||||||||||66|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175174543|4610318728611||BI|1||Emsal Clean & Care Lotion for woode|Emsal Clean & Care Lotion for wooden surfaces|Лосьон для очистки и по уходу за древесиной (с антистатической формулой), 250мл|Y|Y|Y|4607101979998||250|MLT|280|GRM|||Y|60|||||10000434|DE||50|MMT|200|MMT|70|MMT|||CP2||RUP||800|1|||||||||||N|||||768|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175074546|4610318728611||PI|8|||||Y|Y|N|||||2500|GRM|||||||||||CT|195|MMT|190|MMT|190|MMT|4009175174543|8|CP2||RUP||918|1||||||||||||||||96|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4009175174611|4610318728611||BI|1||Emsal Care & Shine Polish for woode|Emsal Care & Shine Polish for wooden surfaces|Полироль для интесивной очистки и по уходу за древесиной (с антистатической формулой), 250мл|Y|Y|Y|4607101979998||250|MLT|280|GRM|||Y|60|||||10000434|DE||50|MMT|200|MMT|70|MMT|||CP2||RUP||1200|1|||||||||||N|||||1680|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175074614|4610318728611||PI|10|||||Y|Y|N|||||2800|GRM|||||||||||CT|220|MMT|235|MMT|133|MMT|4009175174611|10|CP2||RUP||1458|1||||||||||||||||168|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103000018|4610318728611||BI|1||ACTIVE MOP Flat mop with handle|Vileda ACTIVE MOP Flat mop with handle| ВИЛЕДА швабра "Актив-Моп" из активных волокон|Y|Y|Y|4607101979998||1|PCE|400|GRM|||Y|60|||||10000397|DE|CT|80|MMT|1580|MMT|180|MMT|||CP2||RUP||1600|1|||||||||||N|||||224|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103000025|4610318728611||BI|1||ACTIVE MOP Refill head|Vileda ACTIVE MOP Refill head| ВИЛЕДА запасной мат для швабры "Актив-Моп"|Y|Y|Y|4607101979998||1|PCE|200|GRM|||Y|60|||||10000398||CT|30|MMT|470|MMT|80|MMT|||CP2||RUP||1080|1|||||||||||N|||||1344|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103072206|4610318728611||BI|1||Wischmop with handle|Vileda Wischmop with handle|Виледа Швабра Вишмоп с ручкой|Y|Y|Y|4607101979998||1|PCE|300|GRM|||Y|60|||||10000397|DE|SW|80|MMT|1480|MMT|150|MMT|||CP2||RUP||1500|1|||||||||||N|||||280|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103094406|4610318728611||PI|10|||||Y|Y|N|||||5000|GRM|||||||||||CT|1560|MMT|225|MMT|130|MMT|4023103072206|10|CP2||RUP||1698|1||||||||||||||||28|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103072213|4610318728611||BI|1||Wischmop Refill head|Vileda Wischmop Refill head|Виледа мягкая щетка для швабры Вишмоп|Y|Y|Y|4607101979998||1|PCE|150|GRM|||Y|60|||||10000398|DE|SW|80|MMT|290|MMT|150|MMT|||CP2||RUP||870|1|||||||||||N|||||432|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103092198|4610318728611||PI|12|||||Y|Y|N|||||1700|GRM|||||||||||CT|300|MMT|400|MMT|200|MMT|4023103072213|12|CP2||RUP||1038|1||||||||||||||||36|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103092167|4610318728611||BI|1||Miraclean Schmutz-Entferner 4psc.|Miraclean Schmutz-Entferner 4psc.|Виледа чистящая губка Мираклин|Y|Y|Y|4607101979998||1|PCE|33|GRM|||Y|60|||||10000397||PK|30|MMT|203|MMT|120|MMT|||CP2||RUP||873|1|||||||||||N|||||540|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103092235|4610318728611||PI|9|||||Y|Y|N|||||300|GRM|||||||||||CT|245|MMT|300|MMT|135|MMT|4023103092167|9|CP2||RUP||873|1||||||||||||||||60|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103094192|4610318728611||BI|1||Wischmop extra absorbing with handl|Vileda Wischmop extra absorbing with handle|Виледа швабра Вишмоп особой впитываемости с ручкой|Y|Y|Y|4607101979998||1|PCE|300|GRM|||Y|60|||||10000397|DE|SW|80|MMT|1480|MMT|150|MMT|||CP2||RUP||1500|1|||||||||||N|||||280|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103094413|4610318728611||PI|10|||||Y|Y|N|||||10000|GRM|||||||||||CT|1560|MMT|225|MMT|150|MMT|4023103094192|10|CP2||RUP||1698|1||||||||||||||||28|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103094208|4610318728611||BI|1||Wischmop Refill head extra absorbin|Vileda Wischmop Refill head extra absorbing|Виледа щетка для швабры Вишмоп особой впитываемости|Y|Y|Y|4607101979998||1|PCE|150|GRM|||Y|60|||||10000398|DE|SW|80|MMT|290|MMT|150|MMT|||CP2||RUP||1540|1|||||||||||N|||||1056|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103094222|4610318728611||PI|12|||||Y|Y|N|||||6000|GRM||||||||||||300|MMT|400|MMT|200|MMT|4023103094208|12|CP2||RUP||3438|1||||||||||||||||88|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103094475|4610318728611||BI|1||Tea Towel|Tea Towel|ВИЛЕДА салфетка для стекла и посуды|Y|Y|N|4607101979998||1|PCE|200|GRM|||Y|60|||||10000434||PK|5|MMT|230|MMT|200|MMT|||CP2||RUP||1158|1|||||||||||N|||||2112|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103094482|4610318728611||PI|12|||||Y|Y|N|||||200|GRM|||||||||||CT|255|MMT|180|MMT|103|MMT|4023103094475|12|CP2||RUP||1158|1||||||||||||||||176|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103107793|4610318728611||BI|1||Vileda Pet' s Cloth 2 pcs|Vileda Pet' s Cloth 2 pcs|Виледа Салфетка для животных, 2 шт|Y|Y|Y|4607101979998||2|PCE|25|GRM|||Y|60|||||10000397|DE|PK|10|MMT|230|MMT|200|MMT|||CP2||RUP||920|1|||||||||||N|||||768|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103107786|4610318728611||PI|12|||||Y|Y|N|||||600|GRM|||||||||||CT|220|MMT|300|MMT|200|MMT|4023103107793|12|CP2||RUP||1018|1||||||||||||||||64|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103110359|4610318728611||BI|1||Vileda Badblitz System|Vileda Badblitz System|Виледа Очиститель ванной комнаты телескоп.ручка|Y|Y|Y|4607101979998||1|PCE|300|GRM|||Y|60|||||10000397|DE|SW|1500|MMT|140|MMT|140|MMT|||CP2||RUP||880|1|||||||||||N|||||120|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103110380|4610318728611||BI|1||Vileda Badblitz Refill|Vileda Badblitz Refill|Виледа Насадка для очист. ванной комнаты|Y|Y|Y|4607101979998||1|PCE|150|GRM|||Y|60|||||10000398|DE|CT|270|MMT|140|MMT|140|MMT|||CP2||RUP||540|1|||||||||||N|||||480|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103110397|4610318728611||PI|8|||||Y|Y|N|||||2400|GRM|||||||||||CT|260|MMT|270|MMT|130|MMT|4023103110380|8|CP2||RUP||918|1||||||||||||||||60|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103113411|4610318728611||BI|1||Vileda Fresh Universal cloth| Vileda "Fresh" Universal cloth, 2 pcs.|Виледа Бытовая салфетка "Свежесть", 2шт.(новолон)|Y|Y|Y|4607101979998||2|PCE|25|GRM|||Y|60|||||10000397|DE|PK|10|MMT|230|MMT|200|MMT|||CP2||RUP||800|1|||||||||||N|||||960|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103113435|4610318728611||BI|1||Clean&Wash household cloth, 2 pcs|Vileda "Clean&Wash" household cloth, 2 pcs|Виледа Салфетка"Мой и стирай", 2шт (новолон)|Y|Y|Y|4607101979998||2|PCE|25|GRM|||Y|60|||||10000397|DE|PK|10|MMT|230|MMT|200|MMT|||CP2||RUP||800|1|||||||||||N|||||960|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103113381|4610318728611||PI|16|||||Y|Y|N|||||1000|GRM|||||||||||CT|220|MMT|200|MMT|200|MMT|4023103113435|16|CP2||RUP||1018|1||||||||||||||||96|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4023103114975|4610318728611||BI|1||PURActive fur CERAN 1er|PuraActive fur CERAN 1er| ВИЛЕДА губка Пур-Актив для стеклокерамических плит|Y|Y|Y|4607101979998||1|PCE|50|GRM|||Y|60|||||10000397||PK|30|MMT|115|MMT|60|MMT|||CP2||RUP||888|1|||||||||||N|||||2400|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4023103114968|4610318728611||PI|16|||||Y|Y|N|||||800|GRM|||||||||||CT|150|MMT|240|MMT|125|MMT|4023103114975|16|CP2||RUP||888|1||||||||||||||||150|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
4039864110019|4610318728611||BI|1||Foot Deodorant 150 ml|Saicara Foot Deodorant 150 ml|Зайкара-дезодорант для ног,аэрозоль,150мл|Y|Y|N|4607101979998||150|MLT|200|GRM|||N|60|||||10000338||AE|170|MMT|50|MMT|50|MMT|||CP2||RUP||1328|1|||||||||||N|||||2688|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110026|4610318728611||BI|1||Foot Fizzy Gel 150 ml|Saicara Foot Fizzy Gel 150 ml| Зайкара гель-пенка для ног,аэрозоль,150мл|Y|Y|Y|4607101979998||150|MLT|200|GRM|||Y|60|||||10000685||AE|170|MMT|50|MMT|50|MMT|||CP2||RUP||1158|1|||||||||||N|||||2520|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110033|4610318728611||BI|1||Foot Balm 100 ml|Saicara Foot Balm 100 ml|Зайкара бальзам для ног,тюбик 100мл|Y|Y|Y|4607101979998||100|MLT|130|GRM|||Y|60|||||10000685||TU|160|MMT|50|MMT|40|MMT|||CP2||RUP||1328|1|||||||||||N|||||4620|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110040|4610318728611||BI|1||Foot Butter 200 g|Saicara Foot Butter 200 g|Зайкара Питательный крем для ног, баночка 200 г|Y|Y|Y|4607101979998||200|GRM|250|GRM|||Y|60|||||10000685||JR|70|MMT|100|MMT|100|MMT|||CP2||RUP||1188|1|||||||||||N|||||1440|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110057|4610318728611||BI|1||Foot Peeling 100 ml|Saicara Foot Peeling 100 ml|Зайкара-пилинг для ног,тюбик 100мл|Y|Y|Y|4607101979998||100|MLT|130|GRM|||Y|60|||||10000685||TU|160|MMT|50|MMT|40|MMT|||CP2||RUP||1328|1|||||||||||N|||||4620|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110064|4610318728611||BI|1||Foot Soft 100 ml|Saicara Foot Soft 100 ml| Зайкара-крем для смягчения кожи ног,тюб.100мл|Y|Y|Y|4607101979998||100|MLT|130|GRM|||Y|60|||||10000685||TU|160|MMT|50|MMT|40|MMT|||CP2||RUP||1328|1|||||||||||N|||||4620|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110071|4610318728611||BI|1||Foot Bath Energy 500 g|Saicara Foot Bath Energy 500 g|Зайкара Соль для принятия энергетических ножных ванн, банка 500 г|Y|Y|Y|4607101979998||500|GRM|530|GRM|||Y|60|||||10000685||JR|170|MMT|70|MMT|70|MMT|||CP2||RUP||1158|1|||||||||||N|||||1008|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110088|4610318728611||BI|1||Foot Bath Relax 200 ml|Saicara Foot Bath Relax 200 ml|Зайкара Средство для снятия усталости ног, бутылка 200 мл|Y|Y|Y|4607101979998||200|MLT|250|GRM|||Y|60|||||10000685||JR|140|MMT|50|MMT|50|MMT|||CP2||RUP||1258|1|||||||||||N|||||2400|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110095|4610318728611||BI|1||Foot Massage Gel 100 ml|Saicara Massage Gel 100 ml|  Зайкара-массажный гель для ног,тюбик 100мл|Y|Y|Y|4607101979998||100|MLT|130|GRM|||Y|60|||||10000685||TU|160|MMT|50|MMT|40|MMT|||CP2||RUP||1328|1|||||||||||N|||||4620|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110101|4610318728611||BI|1||Foot Repair 100 ml|Saicara Repair 100 ml|  Зайкара-восстанавливающий крем для ног,тюбик 100мл|Y|Y|Y|4607101979998||100|MLT|130|GRM|||Y|60|||||10000685||TU|160|MMT|50|MMT|40|MMT|||CP2||RUP||1328|1|||||||||||N|||||4620|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110118|4610318728611||BI|1||Foot Sponge|Saicara Foot Sponge|Зайкара жесткая губка для ног|Y|Y|Y|4607101979998||1|PCE|50|GRM|||Y|60|||||10000377||CT|100|MMT|50|MMT|30|MMT|||CP2||RUP||1338|1|||||||||||N|||||4320|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4039864110132|4610318728611||BI|1||Foot Smooth|Saicara Foot Smooth|Зайкара пилочка для ног|Y|Y|Y|4607101979998||1|PCE|50|GRM|||Y|60|||||10000377||CT|240|MMT|50|MMT|20|MMT|||CP2||RUP||1038|1|||||||||||N|||||3456|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5010121096504|4610318728611||BI|1||Mop with sponge head for wet cleani|Vileda Mop with sponge head for wet cleaning| ВИЛЕДА волшебная губчатая швабра для мокрой уборки|Y|Y|Y|4607101979998||1|PCE|400|GRM|||Y|60|||||10000397||SW|80|MMT|1330|MMT|220|MMT|||CP2||RUP||1330|1|||||||||||N|||||120|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5010121196501|4610318728611||PI|6|||||Y|Y|N|||||4800|GRM|||||||||||CT|1330|MMT|220|MMT|380|MMT|5010121096504|6|CP2||RUP||1468|1||||||||||||||||20|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
5010121096511|4610318728611||BI|1||Sponge head Refill for wet cleaning|Vilela Sponge head Refill for wet cleaning|ВИЛЕДА насадка для волшебной губчатой швабры|Y|Y|Y|4607101979998||1|PCE|200|GRM|||Y|60|||||10000398|DE|CT|80|MMT|150|MMT|220|MMT|||CP2||RUP||440|1|||||||||||N|||||720|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5010121196518|4610318728611||PI|10|||||Y|Y|N|||||1000|GRM|||||||||||CT|250|MMT|340|MMT|180|MMT|5010121096511|10|CP2||RUP||638|1||||||||||||||||72|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
5450034046218|4610318728611||BI|1|| Express Lime-Remover, Powder, Pape| Express Lime-Remover, Powder, Pape| КРОНСТАР средство для удаления солей кальция в ПММ,СМ, 0,25 кг|Y|Y|Y|4607101979998||250|GRM|530|GRM|||Y|60|||||10000406||CBL|70|MMT|120|MMT|100|MMT|||CP2||RUP||1013|1|||||||||||N|||||1344|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175040060|4610318728611||PI|12|||||Y|Y|N|||||3400|GRM|||||||||||CT|125|MMT|295|MMT|200|MMT|5450034046218|12|CP2||RUP||1013|1||||||||||||||||112|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
5450034047512|4610318728611||BI|1||Oven-and Grill-Cleaning Foam, PE-Bo|Oven-and Grill-Cleaning Foam, PE-Bottle 0,5L| КРОНСТАР чистящее средство для гриля и духовки 0,5л|Y|Y|Y|4607101979998||500|MLT|530|GRM|||Y|60|||||10000443||CT|45|MMT|285|MMT|100|MMT|||CP2||RUP||978|1|||||||||||N|||||570|||||||||||||||||||||||||||||||||||||||||||||||||||||||
4009175040190|4610318728611||PI|10|||||Y|Y|N|||||5600|GRM|||||||||||CT|280|MMT|245|MMT|195|MMT|5450034047512|10|CP2||RUP||978|1||||||||||||||||57|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
9001531017599|4610318728611||BI|1||WC-Cistern Scented Block|WC-Cistern Scented Block, Double-Pack|Тофикс Дезодорирующий камень для сливного бачка, 2 x 50г |Y|Y|Y|4607101979998||2|PCE|110|GRM|||Y|60|||||10000426|DE|CT|25|MMT|15|MMT|12|MMT|||CP2||RUP||720|1|||||||||||N|||||1584|||||||||||||||||||||||||||||||||||||||||||||||||||||||
9001531050411|4610318728611||PI|12|||||Y|Y|N|||||1600|GRM|||||||||||CT|145|MMT|320|MMT|125|MMT|9001531017599|12|CP2||RUP||1008|1||||||||||||||||132|||||||||||||N||||||||||||||||||||||||||||||||||||||||||
9001531017643|4610318728611||BI|1||Re-fill pack contains LEMON|Tofix Re-fill pack contains 3 scented blocks LEMON| ТОФИКС запасной элемент (лимон), 3 шт.х 40 гр.|Y|Y|Y|4607101979998||3|PCE|150|GRM|||Y|60|||||10000426||CT|25|MMT|150|MMT|70|MMT|||CP2||RUP||1260|1|||||||||||N|||||3060|||||||||||||||||||||||||||||||||||||||||||||||||||||||
